player,trial,stone_type,result,result_N,result_R,result_SR,result_SSR
87,28,Free,R,0,1,0,0
87,29,Free,SR,0,0,1,0
87,30,Paid,N,1,0,0,0
87,31,Free,N,1,0,0,0
87,32,Free,N,1,0,0,0
87,33,Free,SR,0,0,1,0
87,34,Free,R,0,1,0,0
87,35,Free,R,0,1,0,0
87,36,Free,SR,0,0,1,0
87,37,Free,N,1,0,0,0
87,38,Paid,N,1,0,0,0
87,39,Paid,R,0,1,0,0
87,40,Free,N,1,0,0,0
87,41,Paid,N,1,0,0,0
87,42,Paid,SSR,0,0,0,1
87,43,Free,SR,0,0,1,0
87,44,Free,R,0,1,0,0
87,45,Free,N,1,0,0,0
87,46,Paid,N,1,0,0,0
87,47,Free,N,1,0,0,0
87,48,Free,N,1,0,0,0
87,49,Free,R,0,1,0,0
87,50,Free,R,0,1,0,0
87,51,Free,SSR,0,0,0,1
87,52,Free,SR,0,0,1,0
87,53,Free,N,1,0,0,0
87,54,Free,N,1,0,0,0
87,55,Free,N,1,0,0,0
87,56,Free,N,1,0,0,0
87,57,Paid,SSR,0,0,0,1
87,58,Paid,N,1,0,0,0
87,59,Free,N,1,0,0,0
87,60,Paid,R,0,1,0,0
87,61,Free,SR,0,0,1,0
87,62,Free,N,1,0,0,0
87,63,Free,N,1,0,0,0
87,64,Free,R,0,1,0,0
87,65,Paid,N,1,0,0,0
87,66,Paid,N,1,0,0,0
87,67,Free,SSR,0,0,0,1
87,68,Paid,R,0,1,0,0
87,69,Free,N,1,0,0,0
87,70,Paid,N,1,0,0,0
87,71,Free,SR,0,0,1,0
87,72,Free,R,0,1,0,0
87,73,Free,N,1,0,0,0
87,74,Free,N,1,0,0,0
87,75,Free,N,1,0,0,0
87,76,Paid,SR,0,0,1,0
87,77,Free,N,1,0,0,0
87,78,Free,N,1,0,0,0
87,79,Paid,R,0,1,0,0
87,80,Free,SR,0,0,1,0
87,81,Free,R,0,1,0,0
87,82,Free,SSR,0,0,0,1
87,83,Free,N,1,0,0,0
87,84,Free,N,1,0,0,0
87,85,Free,SR,0,0,1,0
87,86,Paid,N,1,0,0,0
87,87,Free,N,1,0,0,0
87,88,Free,R,0,1,0,0
87,89,Free,N,1,0,0,0
87,90,Paid,N,1,0,0,0
87,91,Free,N,1,0,0,0
87,92,Free,SR,0,0,1,0
87,93,Free,R,0,1,0,0
87,94,Free,N,1,0,0,0
87,95,Free,N,1,0,0,0
88,1,Free,R,0,1,0,0
88,2,Free,R,0,1,0,0
88,3,Free,N,1,0,0,0
88,4,Free,N,1,0,0,0
88,5,Free,SR,0,0,1,0
88,6,Free,SSR,0,0,0,1
88,7,Paid,SR,0,0,1,0
88,8,Free,R,0,1,0,0
88,9,Free,R,0,1,0,0
88,10,Free,R,0,1,0,0
88,11,Paid,SSR,0,0,0,1
88,12,Free,SR,0,0,1,0
88,13,Free,N,1,0,0,0
88,14,Free,N,1,0,0,0
88,15,Free,SR,0,0,1,0
88,16,Free,SR,0,0,1,0
88,17,Paid,SR,0,0,1,0
88,18,Free,R,0,1,0,0
88,19,Paid,R,0,1,0,0
88,20,Paid,N,1,0,0,0
88,21,Free,N,1,0,0,0
88,22,Free,N,1,0,0,0
88,23,Free,SR,0,0,1,0
88,24,Free,SSR,0,0,0,1
88,25,Free,SR,0,0,1,0
88,26,Paid,SR,0,0,1,0
88,27,Free,R,0,1,0,0
88,28,Free,N,1,0,0,0
88,29,Free,N,1,0,0,0
88,30,Free,N,1,0,0,0
88,31,Paid,N,1,0,0,0
88,32,Free,N,1,0,0,0
88,33,Free,R,0,1,0,0
88,34,Paid,N,1,0,0,0
88,35,Paid,N,1,0,0,0
88,36,Paid,N,1,0,0,0
88,37,Paid,N,1,0,0,0
88,38,Free,SR,0,0,1,0
88,39,Free,N,1,0,0,0
88,40,Free,SSR,0,0,0,1
88,41,Free,N,1,0,0,0
88,42,Paid,R,0,1,0,0
88,43,Free,R,0,1,0,0
88,44,Free,N,1,0,0,0
88,45,Paid,R,0,1,0,0
88,46,Paid,N,1,0,0,0
88,47,Free,N,1,0,0,0
88,48,Paid,N,1,0,0,0
88,49,Free,SSR,0,0,0,1
88,50,Paid,N,1,0,0,0
88,51,Paid,N,1,0,0,0
88,52,Free,N,1,0,0,0
88,53,Free,N,1,0,0,0
88,54,Paid,R,0,1,0,0
88,55,Free,N,1,0,0,0
88,56,Paid,N,1,0,0,0
88,57,Free,R,0,1,0,0
88,58,Free,R,0,1,0,0
88,59,Free,N,1,0,0,0
88,60,Paid,N,1,0,0,0
88,61,Free,R,0,1,0,0
89,1,Free,SSR,0,0,0,1
89,2,Free,R,0,1,0,0
89,3,Free,N,1,0,0,0
89,4,Paid,N,1,0,0,0
89,5,Free,N,1,0,0,0
89,6,Paid,N,1,0,0,0
89,7,Paid,N,1,0,0,0
89,8,Paid,N,1,0,0,0
89,9,Free,R,0,1,0,0
89,10,Paid,N,1,0,0,0
90,1,Paid,N,1,0,0,0
90,2,Free,SR,0,0,1,0
90,3,Paid,R,0,1,0,0
90,4,Paid,R,0,1,0,0
90,5,Free,SR,0,0,1,0
90,6,Paid,R,0,1,0,0
90,7,Free,N,1,0,0,0
90,8,Free,R,0,1,0,0
90,9,Paid,N,1,0,0,0
90,10,Free,N,1,0,0,0
90,11,Free,N,1,0,0,0
90,12,Free,SR,0,0,1,0
90,13,Free,N,1,0,0,0
90,14,Free,N,1,0,0,0
90,15,Free,SSR,0,0,0,1
90,16,Free,N,1,0,0,0
90,17,Free,R,0,1,0,0
90,18,Free,N,1,0,0,0
90,19,Paid,N,1,0,0,0
90,20,Paid,N,1,0,0,0
91,1,Free,R,0,1,0,0
91,2,Paid,N,1,0,0,0
91,3,Paid,N,1,0,0,0
91,4,Paid,N,1,0,0,0
91,5,Free,R,0,1,0,0
91,6,Free,SR,0,0,1,0
91,7,Free,N,1,0,0,0
91,8,Paid,SR,0,0,1,0
91,9,Paid,N,1,0,0,0
91,10,Free,R,0,1,0,0
91,11,Paid,N,1,0,0,0
91,12,Free,R,0,1,0,0
91,13,Paid,N,1,0,0,0
91,14,Free,N,1,0,0,0
91,15,Free,N,1,0,0,0
91,16,Free,N,1,0,0,0
91,17,Free,N,1,0,0,0
91,18,Free,SSR,0,0,0,1
91,19,Free,R,0,1,0,0
91,20,Paid,R,0,1,0,0
91,21,Free,R,0,1,0,0
91,22,Free,R,0,1,0,0
91,23,Paid,SSR,0,0,0,1
91,24,Free,R,0,1,0,0
91,25,Paid,N,1,0,0,0
91,26,Paid,N,1,0,0,0
91,27,Free,N,1,0,0,0
91,28,Free,R,0,1,0,0
91,29,Free,R,0,1,0,0
91,30,Free,N,1,0,0,0
91,31,Free,N,1,0,0,0
91,32,Free,R,0,1,0,0
91,33,Free,N,1,0,0,0
91,34,Free,N,1,0,0,0
91,35,Paid,SSR,0,0,0,1
91,36,Free,R,0,1,0,0
91,37,Free,N,1,0,0,0
91,38,Free,SSR,0,0,0,1
91,39,Paid,N,1,0,0,0
91,40,Paid,N,1,0,0,0
91,41,Free,N,1,0,0,0
91,42,Paid,R,0,1,0,0
91,43,Free,R,0,1,0,0
91,44,Free,N,1,0,0,0
91,45,Free,N,1,0,0,0
91,46,Free,SR,0,0,1,0
91,47,Paid,N,1,0,0,0
91,48,Paid,N,1,0,0,0
91,49,Paid,N,1,0,0,0
91,50,Free,N,1,0,0,0
91,51,Free,N,1,0,0,0
91,52,Free,SR,0,0,1,0
92,1,Free,N,1,0,0,0
92,2,Free,R,0,1,0,0
92,3,Paid,R,0,1,0,0
92,4,Free,R,0,1,0,0
92,5,Paid,N,1,0,0,0
92,6,Free,SSR,0,0,0,1
92,7,Paid,N,1,0,0,0
92,8,Free,N,1,0,0,0
92,9,Free,SR,0,0,1,0
92,10,Free,N,1,0,0,0
92,11,Free,R,0,1,0,0
92,12,Free,SR,0,0,1,0
92,13,Paid,SR,0,0,1,0
92,14,Free,R,0,1,0,0
92,15,Paid,N,1,0,0,0
92,16,Free,N,1,0,0,0
92,17,Paid,N,1,0,0,0
92,18,Paid,N,1,0,0,0
92,19,Paid,SSR,0,0,0,1
92,20,Free,N,1,0,0,0
92,21,Free,R,0,1,0,0
92,22,Free,N,1,0,0,0
92,23,Free,SR,0,0,1,0
92,24,Free,R,0,1,0,0
92,25,Free,N,1,0,0,0
92,26,Paid,N,1,0,0,0
92,27,Free,N,1,0,0,0
92,28,Paid,N,1,0,0,0
92,29,Paid,R,0,1,0,0
92,30,Paid,SR,0,0,1,0
92,31,Free,N,1,0,0,0
92,32,Free,N,1,0,0,0
92,33,Paid,SR,0,0,1,0
92,34,Free,N,1,0,0,0
92,35,Free,N,1,0,0,0
92,36,Free,N,1,0,0,0
92,37,Paid,SR,0,0,1,0
92,38,Free,R,0,1,0,0
92,39,Free,N,1,0,0,0
92,40,Free,N,1,0,0,0
92,41,Paid,N,1,0,0,0
92,42,Paid,SR,0,0,1,0
92,43,Free,SR,0,0,1,0
92,44,Paid,R,0,1,0,0
92,45,Paid,N,1,0,0,0
92,46,Paid,SSR,0,0,0,1
92,47,Free,N,1,0,0,0
92,48,Paid,SR,0,0,1,0
92,49,Free,N,1,0,0,0
92,50,Free,N,1,0,0,0
92,51,Free,N,1,0,0,0
92,52,Paid,N,1,0,0,0
92,53,Paid,SR,0,0,1,0
92,54,Free,R,0,1,0,0
92,55,Free,SR,0,0,1,0
92,56,Free,N,1,0,0,0
92,57,Free,R,0,1,0,0
92,58,Free,R,0,1,0,0
92,59,Paid,SSR,0,0,0,1
92,60,Paid,N,1,0,0,0
92,61,Free,SR,0,0,1,0
92,62,Paid,N,1,0,0,0
92,63,Free,N,1,0,0,0
92,64,Free,N,1,0,0,0
92,65,Paid,N,1,0,0,0
92,66,Paid,SR,0,0,1,0
92,67,Free,R,0,1,0,0
92,68,Paid,SR,0,0,1,0
92,69,Free,N,1,0,0,0
92,70,Free,N,1,0,0,0
92,71,Free,N,1,0,0,0
92,72,Paid,R,0,1,0,0
92,73,Paid,SR,0,0,1,0
92,74,Paid,N,1,0,0,0
92,75,Paid,SR,0,0,1,0
92,76,Free,R,0,1,0,0
92,77,Free,N,1,0,0,0
92,78,Free,N,1,0,0,0
92,79,Free,SR,0,0,1,0
92,80,Paid,R,0,1,0,0
92,81,Free,R,0,1,0,0
92,82,Free,N,1,0,0,0
92,83,Paid,N,1,0,0,0
92,84,Free,N,1,0,0,0
92,85,Paid,SR,0,0,1,0
92,86,Paid,N,1,0,0,0
92,87,Free,N,1,0,0,0
92,88,Free,N,1,0,0,0
92,89,Free,N,1,0,0,0
92,90,Paid,N,1,0,0,0
92,91,Free,N,1,0,0,0
92,92,Free,N,1,0,0,0
92,93,Free,N,1,0,0,0
92,94,Free,N,1,0,0,0
92,95,Paid,N,1,0,0,0
92,96,Paid,SR,0,0,1,0
92,97,Free,N,1,0,0,0
92,98,Paid,SR,0,0,1,0
92,99,Free,N,1,0,0,0
93,1,Free,SR,0,0,1,0
93,2,Free,R,0,1,0,0
93,3,Free,N,1,0,0,0
93,4,Free,R,0,1,0,0
93,5,Free,N,1,0,0,0
93,6,Free,R,0,1,0,0
93,7,Free,R,0,1,0,0
93,8,Paid,N,1,0,0,0
93,9,Paid,N,1,0,0,0
93,10,Free,N,1,0,0,0
93,11,Free,N,1,0,0,0
93,12,Paid,N,1,0,0,0
93,13,Free,R,0,1,0,0
93,14,Free,N,1,0,0,0
93,15,Paid,SR,0,0,1,0
93,16,Free,N,1,0,0,0
93,17,Paid,R,0,1,0,0
93,18,Free,R,0,1,0,0
93,19,Free,N,1,0,0,0
93,20,Free,N,1,0,0,0
93,21,Free,N,1,0,0,0
93,22,Paid,SR,0,0,1,0
93,23,Paid,R,0,1,0,0
93,24,Paid,N,1,0,0,0
93,25,Paid,SR,0,0,1,0
93,26,Free,R,0,1,0,0
93,27,Free,R,0,1,0,0
93,28,Paid,N,1,0,0,0
93,29,Free,SSR,0,0,0,1
93,30,Paid,R,0,1,0,0
93,31,Paid,N,1,0,0,0
93,32,Free,R,0,1,0,0
93,33,Free,N,1,0,0,0
93,34,Paid,N,1,0,0,0
93,35,Free,N,1,0,0,0
93,36,Paid,N,1,0,0,0
93,37,Paid,N,1,0,0,0
93,38,Free,SR,0,0,1,0
93,39,Free,R,0,1,0,0
93,40,Free,SR,0,0,1,0
93,41,Paid,R,0,1,0,0
93,42,Free,R,0,1,0,0
93,43,Paid,N,1,0,0,0
93,44,Paid,N,1,0,0,0
93,45,Paid,N,1,0,0,0
93,46,Free,N,1,0,0,0
93,47,Free,SR,0,0,1,0
93,48,Free,N,1,0,0,0
93,49,Free,R,0,1,0,0
93,50,Free,N,1,0,0,0
93,51,Paid,N,1,0,0,0
93,52,Free,SR,0,0,1,0
93,53,Paid,N,1,0,0,0
93,54,Free,R,0,1,0,0
93,55,Free,N,1,0,0,0
93,56,Paid,N,1,0,0,0
93,57,Free,N,1,0,0,0
93,58,Free,R,0,1,0,0
93,59,Free,R,0,1,0,0
93,60,Free,R,0,1,0,0
93,61,Free,R,0,1,0,0
93,62,Free,N,1,0,0,0
93,63,Free,N,1,0,0,0
93,64,Free,N,1,0,0,0
93,65,Paid,R,0,1,0,0
93,66,Free,R,0,1,0,0
93,67,Paid,N,1,0,0,0
93,68,Free,R,0,1,0,0
93,69,Free,N,1,0,0,0
93,70,Free,N,1,0,0,0
93,71,Free,N,1,0,0,0
93,72,Free,N,1,0,0,0
93,73,Free,SR,0,0,1,0
93,74,Paid,N,1,0,0,0
93,75,Free,N,1,0,0,0
93,76,Free,N,1,0,0,0
93,77,Paid,N,1,0,0,0
93,78,Free,N,1,0,0,0
93,79,Paid,R,0,1,0,0
93,80,Free,R,0,1,0,0
93,81,Free,SR,0,0,1,0
93,82,Free,SR,0,0,1,0
93,83,Free,SR,0,0,1,0
93,84,Free,N,1,0,0,0
93,85,Free,N,1,0,0,0
93,86,Free,R,0,1,0,0
93,87,Free,N,1,0,0,0
93,88,Free,N,1,0,0,0
93,89,Paid,R,0,1,0,0
93,90,Free,R,0,1,0,0
93,91,Free,R,0,1,0,0
94,1,Paid,N,1,0,0,0
94,2,Paid,SR,0,0,1,0
94,3,Paid,SR,0,0,1,0
94,4,Paid,R,0,1,0,0
94,5,Free,N,1,0,0,0
94,6,Paid,R,0,1,0,0
94,7,Free,SR,0,0,1,0
94,8,Free,R,0,1,0,0
94,9,Free,N,1,0,0,0
94,10,Paid,N,1,0,0,0
94,11,Paid,N,1,0,0,0
94,12,Free,N,1,0,0,0
94,13,Paid,N,1,0,0,0
94,14,Paid,R,0,1,0,0
94,15,Paid,R,0,1,0,0
94,16,Free,N,1,0,0,0
94,17,Free,R,0,1,0,0
94,18,Paid,N,1,0,0,0
94,19,Free,N,1,0,0,0
94,20,Paid,SSR,0,0,0,1
94,21,Free,N,1,0,0,0
94,22,Paid,R,0,1,0,0
94,23,Free,N,1,0,0,0
94,24,Free,N,1,0,0,0
94,25,Free,SSR,0,0,0,1
94,26,Free,R,0,1,0,0
94,27,Paid,N,1,0,0,0
94,28,Paid,N,1,0,0,0
94,29,Paid,SR,0,0,1,0
94,30,Free,SR,0,0,1,0
94,31,Paid,N,1,0,0,0
94,32,Paid,R,0,1,0,0
94,33,Paid,R,0,1,0,0
94,34,Paid,N,1,0,0,0
94,35,Free,N,1,0,0,0
94,36,Paid,N,1,0,0,0
94,37,Free,R,0,1,0,0
94,38,Paid,R,0,1,0,0
94,39,Free,N,1,0,0,0
94,40,Paid,SR,0,0,1,0
94,41,Free,N,1,0,0,0
94,42,Free,N,1,0,0,0
94,43,Free,N,1,0,0,0
94,44,Free,SSR,0,0,0,1
94,45,Free,SR,0,0,1,0
94,46,Free,R,0,1,0,0
94,47,Free,N,1,0,0,0
94,48,Free,N,1,0,0,0
94,49,Paid,N,1,0,0,0
94,50,Free,N,1,0,0,0
94,51,Free,N,1,0,0,0
94,52,Free,SSR,0,0,0,1
94,53,Paid,SR,0,0,1,0
94,54,Free,N,1,0,0,0
94,55,Paid,N,1,0,0,0
94,56,Free,N,1,0,0,0
94,57,Paid,SR,0,0,1,0
94,58,Free,R,0,1,0,0
94,59,Paid,R,0,1,0,0
94,60,Free,SR,0,0,1,0
94,61,Free,N,1,0,0,0
94,62,Free,SR,0,0,1,0
94,63,Free,N,1,0,0,0
94,64,Free,R,0,1,0,0
94,65,Paid,R,0,1,0,0
94,66,Paid,SSR,0,0,0,1
94,67,Free,N,1,0,0,0
94,68,Free,N,1,0,0,0
94,69,Free,N,1,0,0,0
94,70,Paid,R,0,1,0,0
94,71,Free,SR,0,0,1,0
94,72,Paid,R,0,1,0,0
94,73,Free,SR,0,0,1,0
95,1,Free,N,1,0,0,0
95,2,Free,R,0,1,0,0
95,3,Free,N,1,0,0,0
95,4,Paid,R,0,1,0,0
95,5,Paid,R,0,1,0,0
95,6,Paid,N,1,0,0,0
95,7,Free,R,0,1,0,0
95,8,Free,N,1,0,0,0
95,9,Paid,N,1,0,0,0
95,10,Paid,N,1,0,0,0
95,11,Free,N,1,0,0,0
95,12,Free,N,1,0,0,0
95,13,Free,SR,0,0,1,0
95,14,Paid,N,1,0,0,0
95,15,Paid,R,0,1,0,0
95,16,Free,N,1,0,0,0
95,17,Free,SR,0,0,1,0
95,18,Paid,R,0,1,0,0
95,19,Paid,R,0,1,0,0
95,20,Free,N,1,0,0,0
95,21,Free,N,1,0,0,0
95,22,Free,N,1,0,0,0
95,23,Free,N,1,0,0,0
95,24,Free,N,1,0,0,0
95,25,Free,SR,0,0,1,0
95,26,Paid,SSR,0,0,0,1
95,27,Free,R,0,1,0,0
95,28,Free,N,1,0,0,0
95,29,Free,SSR,0,0,0,1
95,30,Paid,N,1,0,0,0
95,31,Free,N,1,0,0,0
95,32,Paid,N,1,0,0,0
95,33,Paid,N,1,0,0,0
95,34,Free,R,0,1,0,0
95,35,Free,R,0,1,0,0
95,36,Free,SSR,0,0,0,1
95,37,Free,N,1,0,0,0
95,38,Paid,SSR,0,0,0,1
95,39,Free,N,1,0,0,0
95,40,Free,R,0,1,0,0
95,41,Paid,R,0,1,0,0
95,42,Paid,N,1,0,0,0
95,43,Free,N,1,0,0,0
95,44,Paid,SSR,0,0,0,1
95,45,Paid,R,0,1,0,0
95,46,Paid,N,1,0,0,0
96,1,Free,N,1,0,0,0
96,2,Paid,N,1,0,0,0
96,3,Paid,SSR,0,0,0,1
96,4,Free,N,1,0,0,0
96,5,Free,R,0,1,0,0
96,6,Free,R,0,1,0,0
96,7,Free,R,0,1,0,0
96,8,Paid,N,1,0,0,0
96,9,Paid,N,1,0,0,0
96,10,Free,N,1,0,0,0
96,11,Paid,N,1,0,0,0
96,12,Free,R,0,1,0,0
96,13,Free,N,1,0,0,0
96,14,Free,SR,0,0,1,0
96,15,Paid,R,0,1,0,0
96,16,Paid,R,0,1,0,0
96,17,Free,N,1,0,0,0
96,18,Paid,N,1,0,0,0
96,19,Paid,N,1,0,0,0
96,20,Free,N,1,0,0,0
96,21,Free,R,0,1,0,0
96,22,Paid,N,1,0,0,0
96,23,Paid,SR,0,0,1,0
96,24,Free,N,1,0,0,0
96,25,Paid,SR,0,0,1,0
96,26,Paid,SR,0,0,1,0
96,27,Free,R,0,1,0,0
96,28,Free,N,1,0,0,0
96,29,Paid,SR,0,0,1,0
96,30,Paid,R,0,1,0,0
96,31,Free,R,0,1,0,0
96,32,Free,R,0,1,0,0
96,33,Free,SR,0,0,1,0
97,1,Paid,SR,0,0,1,0
97,2,Paid,SR,0,0,1,0
97,3,Free,N,1,0,0,0
97,4,Paid,R,0,1,0,0
97,5,Free,N,1,0,0,0
97,6,Paid,R,0,1,0,0
97,7,Paid,N,1,0,0,0
97,8,Paid,N,1,0,0,0
97,9,Paid,N,1,0,0,0
97,10,Free,R,0,1,0,0
97,11,Free,SSR,0,0,0,1
97,12,Free,N,1,0,0,0
97,13,Paid,SR,0,0,1,0
97,14,Paid,N,1,0,0,0
97,15,Free,N,1,0,0,0
97,16,Free,N,1,0,0,0
98,1,Free,R,0,1,0,0
98,2,Free,SR,0,0,1,0
98,3,Paid,N,1,0,0,0
98,4,Free,SR,0,0,1,0
98,5,Free,N,1,0,0,0
98,6,Paid,SR,0,0,1,0
98,7,Free,N,1,0,0,0
98,8,Free,SR,0,0,1,0
98,9,Paid,N,1,0,0,0
98,10,Free,N,1,0,0,0
98,11,Paid,SR,0,0,1,0
98,12,Free,SR,0,0,1,0
98,13,Free,SR,0,0,1,0
98,14,Free,N,1,0,0,0
98,15,Free,N,1,0,0,0
98,16,Free,N,1,0,0,0
98,17,Free,R,0,1,0,0
98,18,Paid,N,1,0,0,0
98,19,Paid,N,1,0,0,0
98,20,Free,N,1,0,0,0
98,21,Paid,N,1,0,0,0
98,22,Paid,R,0,1,0,0
98,23,Free,SR,0,0,1,0
98,24,Paid,SSR,0,0,0,1
98,25,Free,SR,0,0,1,0
98,26,Paid,SSR,0,0,0,1
98,27,Free,SR,0,0,1,0
98,28,Free,N,1,0,0,0
98,29,Free,N,1,0,0,0
98,30,Paid,R,0,1,0,0
98,31,Paid,N,1,0,0,0
98,32,Free,R,0,1,0,0
98,33,Free,N,1,0,0,0
98,34,Free,R,0,1,0,0
98,35,Paid,N,1,0,0,0
98,36,Free,N,1,0,0,0
98,37,Free,SSR,0,0,0,1
98,38,Free,N,1,0,0,0
98,39,Free,R,0,1,0,0
98,40,Free,N,1,0,0,0
98,41,Free,R,0,1,0,0
98,42,Free,R,0,1,0,0
98,43,Paid,N,1,0,0,0
98,44,Free,N,1,0,0,0
98,45,Free,N,1,0,0,0
98,46,Free,N,1,0,0,0
98,47,Free,N,1,0,0,0
98,48,Free,N,1,0,0,0
98,49,Paid,N,1,0,0,0
98,50,Free,N,1,0,0,0
98,51,Paid,N,1,0,0,0
98,52,Paid,N,1,0,0,0
98,53,Paid,R,0,1,0,0
98,54,Paid,R,0,1,0,0
98,55,Paid,N,1,0,0,0
98,56,Paid,SR,0,0,1,0
98,57,Free,R,0,1,0,0
98,58,Free,N,1,0,0,0
98,59,Free,SR,0,0,1,0
98,60,Free,N,1,0,0,0
98,61,Paid,N,1,0,0,0
98,62,Free,SR,0,0,1,0
98,63,Free,N,1,0,0,0
98,64,Free,N,1,0,0,0
98,65,Free,R,0,1,0,0
98,66,Free,N,1,0,0,0
98,67,Free,N,1,0,0,0
98,68,Paid,N,1,0,0,0
98,69,Free,R,0,1,0,0
98,70,Free,N,1,0,0,0
98,71,Free,R,0,1,0,0
98,72,Free,N,1,0,0,0
98,73,Paid,SR,0,0,1,0
98,74,Free,R,0,1,0,0
98,75,Free,SSR,0,0,0,1
98,76,Free,N,1,0,0,0
98,77,Free,N,1,0,0,0
98,78,Free,N,1,0,0,0
98,79,Paid,N,1,0,0,0
98,80,Free,N,1,0,0,0
98,81,Free,N,1,0,0,0
98,82,Paid,R,0,1,0,0
98,83,Free,N,1,0,0,0
98,84,Free,N,1,0,0,0
98,85,Free,N,1,0,0,0
98,86,Free,N,1,0,0,0
98,87,Free,N,1,0,0,0
98,88,Free,R,0,1,0,0
98,89,Paid,R,0,1,0,0
98,90,Free,R,0,1,0,0
98,91,Paid,N,1,0,0,0
99,1,Free,R,0,1,0,0
99,2,Free,R,0,1,0,0
99,3,Free,SR,0,0,1,0
99,4,Free,R,0,1,0,0
99,5,Free,R,0,1,0,0
99,6,Free,R,0,1,0,0
99,7,Free,R,0,1,0,0
99,8,Free,N,1,0,0,0
99,9,Free,R,0,1,0,0
99,10,Free,N,1,0,0,0
99,11,Paid,N,1,0,0,0
99,12,Free,N,1,0,0,0
99,13,Free,R,0,1,0,0
99,14,Free,N,1,0,0,0
99,15,Free,R,0,1,0,0
99,16,Paid,N,1,0,0,0
99,17,Free,N,1,0,0,0
99,18,Paid,R,0,1,0,0
99,19,Free,N,1,0,0,0
99,20,Free,N,1,0,0,0
99,21,Paid,R,0,1,0,0
99,22,Free,SR,0,0,1,0
99,23,Free,N,1,0,0,0
99,24,Free,N,1,0,0,0
99,25,Paid,SR,0,0,1,0
99,26,Paid,N,1,0,0,0
99,27,Paid,R,0,1,0,0
99,28,Paid,SR,0,0,1,0
99,29,Free,N,1,0,0,0
99,30,Free,N,1,0,0,0
99,31,Paid,N,1,0,0,0
99,32,Paid,R,0,1,0,0
99,33,Free,N,1,0,0,0
99,34,Paid,R,0,1,0,0
99,35,Paid,N,1,0,0,0
99,36,Paid,N,1,0,0,0
99,37,Free,SR,0,0,1,0
99,38,Paid,R,0,1,0,0
99,39,Free,N,1,0,0,0
99,40,Paid,R,0,1,0,0
99,41,Free,SSR,0,0,0,1
99,42,Free,R,0,1,0,0
99,43,Free,R,0,1,0,0
99,44,Paid,SR,0,0,1,0
99,45,Paid,R,0,1,0,0
99,46,Paid,R,0,1,0,0
99,47,Free,N,1,0,0,0
99,48,Free,R,0,1,0,0
99,49,Free,SR,0,0,1,0
100,1,Free,R,0,1,0,0
100,2,Free,R,0,1,0,0
100,3,Paid,R,0,1,0,0
100,4,Free,N,1,0,0,0
100,5,Free,N,1,0,0,0
100,6,Paid,N,1,0,0,0
100,7,Free,N,1,0,0,0
100,8,Free,SR,0,0,1,0
100,9,Free,N,1,0,0,0
100,10,Free,SSR,0,0,0,1
100,11,Paid,N,1,0,0,0
100,12,Free,N,1,0,0,0
100,13,Free,N,1,0,0,0
100,14,Paid,R,0,1,0,0
100,15,Paid,N,1,0,0,0
100,16,Free,SR,0,0,1,0
100,17,Free,N,1,0,0,0
100,18,Free,SR,0,0,1,0
100,19,Free,R,0,1,0,0
100,20,Free,N,1,0,0,0
100,21,Paid,SR,0,0,1,0
100,22,Paid,R,0,1,0,0
100,23,Free,N,1,0,0,0
100,24,Paid,SSR,0,0,0,1
100,25,Free,N,1,0,0,0
100,26,Free,N,1,0,0,0
100,27,Paid,N,1,0,0,0
100,28,Free,N,1,0,0,0
100,29,Paid,N,1,0,0,0
100,30,Free,N,1,0,0,0
100,31,Free,N,1,0,0,0
100,32,Free,N,1,0,0,0
100,33,Free,SR,0,0,1,0
100,34,Free,SSR,0,0,0,1
100,35,Paid,N,1,0,0,0
100,36,Free,N,1,0,0,0
100,37,Paid,N,1,0,0,0
100,38,Free,N,1,0,0,0
100,39,Free,N,1,0,0,0
100,40,Free,N,1,0,0,0
100,41,Free,N,1,0,0,0
100,42,Paid,SR,0,0,1,0
100,43,Free,N,1,0,0,0
100,44,Paid,SR,0,0,1,0
100,45,Free,R,0,1,0,0
100,46,Free,N,1,0,0,0
100,47,Free,N,1,0,0,0
100,48,Paid,N,1,0,0,0
100,49,Paid,N,1,0,0,0
100,50,Paid,N,1,0,0,0
100,51,Free,N,1,0,0,0
100,52,Free,SR,0,0,1,0
100,53,Free,N,1,0,0,0
100,54,Paid,N,1,0,0,0
100,55,Paid,N,1,0,0,0
100,56,Paid,N,1,0,0,0
100,57,Paid,N,1,0,0,0
100,58,Free,N,1,0,0,0
100,59,Free,R,0,1,0,0
100,60,Paid,N,1,0,0,0
100,61,Free,N,1,0,0,0
100,62,Free,N,1,0,0,0
100,63,Free,R,0,1,0,0
100,64,Paid,N,1,0,0,0
100,65,Free,R,0,1,0,0
100,66,Paid,SR,0,0,1,0
100,67,Free,N,1,0,0,0
100,68,Paid,N,1,0,0,0
100,69,Free,N,1,0,0,0
100,70,Free,R,0,1,0,0
100,71,Free,N,1,0,0,0
100,72,Paid,R,0,1,0,0
100,73,Paid,R,0,1,0,0
100,74,Paid,SR,0,0,1,0
100,75,Free,N,1,0,0,0
100,76,Free,N,1,0,0,0
100,77,Free,N,1,0,0,0
100,78,Free,R,0,1,0,0
100,79,Free,SSR,0,0,0,1
100,80,Paid,N,1,0,0,0
100,81,Free,SR,0,0,1,0
100,82,Paid,SR,0,0,1,0
100,83,Paid,R,0,1,0,0
